nodes,Labels,xpaths
193,NE,/html/body/div[1]/main/section/div[1]/section[1]/div/article[16]/section[2]/div[1]/span/span[2]
5009 N Sheridan Rd,Address,/html/body/div[1]/main/section/div[1]/section[1]/div/article[16]/section[2]/div[2]/div[2]/span[1]
Chicago,Address,/html/body/div[1]/main/section/div[1]/section[1]/div/article[16]/section[2]/div[2]/div[2]/span[2]/span[1]
60640,Address,/html/body/div[1]/main/section/div[1]/section[1]/div/article[16]/section[2]/div[2]/div[2]/span[2]/span[2]
"$1,200 - $2,400",Price,/html/body/div[1]/main/section/div[1]/section[1]/div/article[16]/section[2]/div[2]/div[3]/p[1]
Studio - 2 Br,Beds,/html/body/div[1]/main/section/div[1]/section[1]/div/article[16]/section[2]/div[2]/div[3]/p[2]
773-649-5501,Contact,/html/body/div[1]/main/section/div[1]/section[1]/div/article[16]/section[2]/div[2]/div[4]/p
More...,NE,/html/body/div[1]/main/section/div[1]/section[1]/div/article[16]/section[2]/div[2]/div[4]/a
Contact Property,NE,/html/body/div[1]/main/section/div[1]/section[1]/div/article[16]/section[2]/div[2]/a[2]/span
Eight O Five,Name,/html/body/div[1]/main/section/div[1]/section[1]/div/article[17]/section[1]/a
1,NE,/html/body/div[1]/main/section/div[1]/section[1]/div/article[17]/section[2]/div[1]/span/span[1]
9,NE,/html/body/div[1]/main/section/div[1]/section[1]/div/article[17]/section[2]/div[1]/span/span[2]
805 N LaSalle St,Address,/html/body/div[1]/main/section/div[1]/section[1]/div/article[17]/section[2]/div[2]/div[2]/span[1]
Chicago,Address,/html/body/div[1]/main/section/div[1]/section[1]/div/article[17]/section[2]/div[2]/div[2]/span[2]/span[1]
60654,Address,/html/body/div[1]/main/section/div[1]/section[1]/div/article[17]/section[2]/div[2]/div[2]/span[2]/span[2]
"$1,475 - $4,800",Price,/html/body/div[1]/main/section/div[1]/section[1]/div/article[17]/section[2]/div[2]/div[3]/p[1]
Studio - 2 Br,Beds,/html/body/div[1]/main/section/div[1]/section[1]/div/article[17]/section[2]/div[2]/div[3]/p[2]
872-206-3038,Contact,/html/body/div[1]/main/section/div[1]/section[1]/div/article[17]/section[2]/div[2]/div[4]/p
More...,NE,/html/body/div[1]/main/section/div[1]/section[1]/div/article[17]/section[2]/div[2]/div[4]/a
Contact Property,NE,/html/body/div[1]/main/section/div[1]/section[1]/div/article[17]/section[2]/div[2]/a[2]/span
Windermere House,Name,/html/body/div[1]/main/section/div[1]/section[1]/div/article[18]/section[1]/a
1,NE,/html/body/div[1]/main/section/div[1]/section[1]/div/article[18]/section[2]/div[1]/span/span[1]
44,NE,/html/body/div[1]/main/section/div[1]/section[1]/div/article[18]/section[2]/div[1]/span/span[2]
1634-1660 E 56th St,Address,/html/body/div[1]/main/section/div[1]/section[1]/div/article[18]/section[2]/div[2]/div[2]/span[1]
Chicago,Address,/html/body/div[1]/main/section/div[1]/section[1]/div/article[18]/section[2]/div[2]/div[2]/span[2]/span[1]
60637,Address,/html/body/div[1]/main/section/div[1]/section[1]/div/article[18]/section[2]/div[2]/div[2]/span[2]/span[2]
"$1,005 - $2,870",Price,/html/body/div[1]/main/section/div[1]/section[1]/div/article[18]/section[2]/div[2]/div[3]/p[1]
Studio - 3 Br,Beds,/html/body/div[1]/main/section/div[1]/section[1]/div/article[18]/section[2]/div[2]/div[3]/p[2]
844-406-5855,Contact,/html/body/div[1]/main/section/div[1]/section[1]/div/article[18]/section[2]/div[2]/div[4]/p
More...,NE,/html/body/div[1]/main/section/div[1]/section[1]/div/article[18]/section[2]/div[2]/div[4]/a
Contact Property,NE,/html/body/div[1]/main/section/div[1]/section[1]/div/article[18]/section[2]/div[2]/a[2]/span
Jeff Jack Apartments,Name,/html/body/div[1]/main/section/div[1]/section[1]/div/article[19]/section[1]/a
1,NE,/html/body/div[1]/main/section/div[1]/section[1]/div/article[19]/section[2]/div[1]/span/span[1]
11,NE,/html/body/div[1]/main/section/div[1]/section[1]/div/article[19]/section[2]/div[1]/span/span[2]
601 W Jackson Blvd,Address,/html/body/div[1]/main/section/div[1]/section[1]/div/article[19]/section[2]/div[2]/div[2]/span[1]
Chicago,Address,/html/body/div[1]/main/section/div[1]/section[1]/div/article[19]/section[2]/div[2]/div[2]/span[2]/span[1]
60661,Address,/html/body/div[1]/main/section/div[1]/section[1]/div/article[19]/section[2]/div[2]/div[2]/span[2]/span[2]
"$1,452 - $4,413",Price,/html/body/div[1]/main/section/div[1]/section[1]/div/article[19]/section[2]/div[2]/div[3]/p[1]
Studio - 2 Br,Beds,/html/body/div[1]/main/section/div[1]/section[1]/div/article[19]/section[2]/div[2]/div[3]/p[2]
844-443-8919,Contact,/html/body/div[1]/main/section/div[1]/section[1]/div/article[19]/section[2]/div[2]/div[4]/p
More...,NE,/html/body/div[1]/main/section/div[1]/section[1]/div/article[19]/section[2]/div[2]/div[4]/a
Contact Property,NE,/html/body/div[1]/main/section/div[1]/section[1]/div/article[19]/section[2]/div[2]/a[2]/span
OneEleven,Name,/html/body/div[1]/main/section/div[1]/section[1]/div/article[20]/section[1]/a
1,NE,/html/body/div[1]/main/section/div[1]/section[1]/div/article[20]/section[2]/div[1]/span/span[1]
42,NE,/html/body/div[1]/main/section/div[1]/section[1]/div/article[20]/section[2]/div[1]/span/span[2]
111 W Wacker Dr,Address,/html/body/div[1]/main/section/div[1]/section[1]/div/article[20]/section[2]/div[2]/div[2]/span[1]
Chicago,Address,/html/body/div[1]/main/section/div[1]/section[1]/div/article[20]/section[2]/div[2]/div[2]/span[2]/span[1]
60601,Address,/html/body/div[1]/main/section/div[1]/section[1]/div/article[20]/section[2]/div[2]/div[2]/span[2]/span[2]
"$1,995 - $6,695",Price,/html/body/div[1]/main/section/div[1]/section[1]/div/article[20]/section[2]/div[2]/div[3]/p[1]
Studio - 3 Br,Beds,/html/body/div[1]/main/section/div[1]/section[1]/div/article[20]/section[2]/div[2]/div[3]/p[2]
708-546-4173,Contact,/html/body/div[1]/main/section/div[1]/section[1]/div/article[20]/section[2]/div[2]/div[4]/p
More...,NE,/html/body/div[1]/main/section/div[1]/section[1]/div/article[20]/section[2]/div[2]/div[4]/a
Contact Property,NE,/html/body/div[1]/main/section/div[1]/section[1]/div/article[20]/section[2]/div[2]/a[2]/span
Hyde Park Tower Apartments,Name,/html/body/div[1]/main/section/div[1]/section[1]/div/article[21]/section[1]/a
1,NE,/html/body/div[1]/main/section/div[1]/section[1]/div/article[21]/section[2]/div[1]/span/span[1]
21,NE,/html/body/div[1]/main/section/div[1]/section[1]/div/article[21]/section[2]/div[1]/span/span[2]
5140 S Hyde Park Blvd,Address,/html/body/div[1]/main/section/div[1]/section[1]/div/article[21]/section[2]/div[2]/div[2]/span[1]
Chicago,Address,/html/body/div[1]/main/section/div[1]/section[1]/div/article[21]/section[2]/div[2]/div[2]/span[2]/span[1]
60615,Address,/html/body/div[1]/main/section/div[1]/section[1]/div/article[21]/section[2]/div[2]/div[2]/span[2]/span[2]
"$1,258 - $5,151",Price,/html/body/div[1]/main/section/div[1]/section[1]/div/article[21]/section[2]/div[2]/div[3]/p[1]
1-3 Br,Beds,/html/body/div[1]/main/section/div[1]/section[1]/div/article[21]/section[2]/div[2]/div[3]/p[2]
773-432-4830,Contact,/html/body/div[1]/main/section/div[1]/section[1]/div/article[21]/section[2]/div[2]/div[4]/p
More...,NE,/html/body/div[1]/main/section/div[1]/section[1]/div/article[21]/section[2]/div[2]/div[4]/a
Contact Property,NE,/html/body/div[1]/main/section/div[1]/section[1]/div/article[21]/section[2]/div[2]/a[2]/span
AMLI Lofts,Name,/html/body/div[1]/main/section/div[1]/section[1]/div/article[22]/section[1]/a
1,NE,/html/body/div[1]/main/section/div[1]/section[1]/div/article[22]/section[2]/div[1]/span/span[1]
36,NE,/html/body/div[1]/main/section/div[1]/section[1]/div/article[22]/section[2]/div[1]/span/span[2]
850 S Clark St,Address,/html/body/div[1]/main/section/div[1]/section[1]/div/article[22]/section[2]/div[2]/div[2]/span[1]
Chicago,Address,/html/body/div[1]/main/section/div[1]/section[1]/div/article[22]/section[2]/div[2]/div[2]/span[2]/span[1]
60605,Address,/html/body/div[1]/main/section/div[1]/section[1]/div/article[22]/section[2]/div[2]/div[2]/span[2]/span[2]
"$1,696 - $3,190",Price,/html/body/div[1]/main/section/div[1]/section[1]/div/article[22]/section[2]/div[2]/div[3]/p[1]
1-2 Br,Beds,/html/body/div[1]/main/section/div[1]/section[1]/div/article[22]/section[2]/div[2]/div[3]/p[2]
312-462-1938,Contact,/html/body/div[1]/main/section/div[1]/section[1]/div/article[22]/section[2]/div[2]/div[4]/p
More...,NE,/html/body/div[1]/main/section/div[1]/section[1]/div/article[22]/section[2]/div[2]/div[4]/a
Contact Property,NE,/html/body/div[1]/main/section/div[1]/section[1]/div/article[22]/section[2]/div[2]/a[2]/span
Chestnut Place,Name,/html/body/div[1]/main/section/div[1]/section[1]/div/article[23]/section[1]/a
1,NE,/html/body/div[1]/main/section/div[1]/section[1]/div/article[23]/section[2]/div[1]/span/span[1]
10,NE,/html/body/div[1]/main/section/div[1]/section[1]/div/article[23]/section[2]/div[1]/span/span[2]
850 N State St,Address,/html/body/div[1]/main/section/div[1]/section[1]/div/article[23]/section[2]/div[2]/div[2]/span[1]
Chicago,Address,/html/body/div[1]/main/section/div[1]/section[1]/div/article[23]/section[2]/div[2]/div[2]/span[2]/span[1]
60610,Address,/html/body/div[1]/main/section/div[1]/section[1]/div/article[23]/section[2]/div[2]/div[2]/span[2]/span[2]
"$1,339 - $2,621",Price,/html/body/div[1]/main/section/div[1]/section[1]/div/article[23]/section[2]/div[2]/div[3]/p[1]
1-2 Br,Beds,/html/body/div[1]/main/section/div[1]/section[1]/div/article[23]/section[2]/div[2]/div[3]/p[2]
312-646-4941,Contact,/html/body/div[1]/main/section/div[1]/section[1]/div/article[23]/section[2]/div[2]/div[4]/p
More...,NE,/html/body/div[1]/main/section/div[1]/section[1]/div/article[23]/section[2]/div[2]/div[4]/a
Contact Property,NE,/html/body/div[1]/main/section/div[1]/section[1]/div/article[23]/section[2]/div[2]/a[2]/span
Atwater,Name,/html/body/div[1]/main/section/div[1]/section[1]/div/article[24]/section[1]/a
1,NE,/html/body/div[1]/main/section/div[1]/section[1]/div/article[24]/section[2]/div[1]/span/span[1]
79,NE,/html/body/div[1]/main/section/div[1]/section[1]/div/article[24]/section[2]/div[1]/span/span[2]
355 E Ohio St,Address,/html/body/div[1]/main/section/div[1]/section[1]/div/article[24]/section[2]/div[2]/div[2]/span[1]
Chicago,Address,/html/body/div[1]/main/section/div[1]/section[1]/div/article[24]/section[2]/div[2]/div[2]/span[2]/span[1]
60611,Address,/html/body/div[1]/main/section/div[1]/section[1]/div/article[24]/section[2]/div[2]/div[2]/span[2]/span[2]
"$1,593 - $6,422",Price,/html/body/div[1]/main/section/div[1]/section[1]/div/article[24]/section[2]/div[2]/div[3]/p[1]
Studio - 3 Br,Beds,/html/body/div[1]/main/section/div[1]/section[1]/div/article[24]/section[2]/div[2]/div[3]/p[2]
312-646-4953,Contact,/html/body/div[1]/main/section/div[1]/section[1]/div/article[24]/section[2]/div[2]/div[4]/p
More...,NE,/html/body/div[1]/main/section/div[1]/section[1]/div/article[24]/section[2]/div[2]/div[4]/a
Contact Property,NE,/html/body/div[1]/main/section/div[1]/section[1]/div/article[24]/section[2]/div[2]/a[2]/span
Circa 922,Name,/html/body/div[1]/main/section/div[1]/section[1]/div/article[25]/section[1]/a
1,NE,/html/body/div[1]/main/section/div[1]/section[1]/div/article[25]/section[2]/div[1]/span/span[1]
23,NE,/html/body/div[1]/main/section/div[1]/section[1]/div/article[25]/section[2]/div[1]/span/span[2]
922 W Washington Blvd,Address,/html/body/div[1]/main/section/div[1]/section[1]/div/article[25]/section[2]/div[2]/div[2]/span[1]
Chicago,Address,/html/body/div[1]/main/section/div[1]/section[1]/div/article[25]/section[2]/div[2]/div[2]/span[2]/span[1]
60607,Address,/html/body/div[1]/main/section/div[1]/section[1]/div/article[25]/section[2]/div[2]/div[2]/span[2]/span[2]
"$1,565 - $5,225",Price,/html/body/div[1]/main/section/div[1]/section[1]/div/article[25]/section[2]/div[2]/div[3]/p[1]
Studio - 3 Br,Beds,/html/body/div[1]/main/section/div[1]/section[1]/div/article[25]/section[2]/div[2]/div[3]/p[2]
773-358-4744,Contact,/html/body/div[1]/main/section/div[1]/section[1]/div/article[25]/section[2]/div[2]/div[4]/p
More...,NE,/html/body/div[1]/main/section/div[1]/section[1]/div/article[25]/section[2]/div[2]/div[4]/a
Contact Property,NE,/html/body/div[1]/main/section/div[1]/section[1]/div/article[25]/section[2]/div[2]/a[2]/span
1,NE,/html/body/div[1]/main/section/div[1]/section[1]/div/div/a[2]
2,NE,/html/body/div[1]/main/section/div[1]/section[1]/div/div/a[3]
3,NE,/html/body/div[1]/main/section/div[1]/section[1]/div/div/a[4]
4,NE,/html/body/div[1]/main/section/div[1]/section[1]/div/div/a[5]
5,NE,/html/body/div[1]/main/section/div[1]/section[1]/div/div/a[6]
20,NE,/html/body/div[1]/main/section/div[1]/section[1]/div/div/a[7]
"Let Apartments.com find your perfect fit in Chicago, IL!",NE,/html/body/div[1]/main/section/div[1]/section[1]/section[1]/h1
Cities,NE,/html/body/div[1]/main/section/div[1]/section[1]/section[2]/div[1]/h3
Cicero,NE,/html/body/div[1]/main/section/div[1]/section[1]/section[2]/div[1]/ul/li[1]/a
Stickney,NE,/html/body/div[1]/main/section/div[1]/section[1]/section[2]/div[1]/ul/li[2]/a
Berwyn,NE,/html/body/div[1]/main/section/div[1]/section[1]/section[2]/div[1]/ul/li[3]/a
Riverside,NE,/html/body/div[1]/main/section/div[1]/section[1]/section[2]/div[1]/ul/li[4]/a
Chicago Lawn,NE,/html/body/div[1]/main/section/div[1]/section[1]/section[2]/div[1]/ul/li[5]/a
Hometown,NE,/html/body/div[1]/main/section/div[1]/section[1]/section[2]/div[1]/ul/li[6]/a
North Riverside,NE,/html/body/div[1]/main/section/div[1]/section[1]/section[2]/div[1]/ul/li[7]/a
Oak Park,NE,/html/body/div[1]/main/section/div[1]/section[1]/section[2]/div[1]/ul/li[8]/a
Lyons,NE,/html/body/div[1]/main/section/div[1]/section[1]/section[2]/div[1]/ul/li[9]/a
Forest Park,NE,/html/body/div[1]/main/section/div[1]/section[1]/section[2]/div[1]/ul/li[10]/a
Neighborhoods,NE,/html/body/div[1]/main/section/div[1]/section[1]/section[2]/div[2]/h3
Little Village,NE,/html/body/div[1]/main/section/div[1]/section[1]/section[2]/div[2]/ul/li[1]/a
Archer Heights,NE,/html/body/div[1]/main/section/div[1]/section[1]/section[2]/div[2]/ul/li[2]/a
West Elsdon,NE,/html/body/div[1]/main/section/div[1]/section[1]/section[2]/div[2]/ul/li[3]/a
Brighton Park,NE,/html/body/div[1]/main/section/div[1]/section[1]/section[2]/div[2]/ul/li[4]/a
Lawndale,NE,/html/body/div[1]/main/section/div[1]/section[1]/section[2]/div[2]/ul/li[5]/a
West Garfield Park,NE,/html/body/div[1]/main/section/div[1]/section[1]/section[2]/div[2]/ul/li[6]/a
West Lawn,NE,/html/body/div[1]/main/section/div[1]/section[1]/section[2]/div[2]/ul/li[7]/a
McKinley Park,NE,/html/body/div[1]/main/section/div[1]/section[1]/section[2]/div[2]/ul/li[8]/a
East Garfield Park,NE,/html/body/div[1]/main/section/div[1]/section[1]/section[2]/div[2]/ul/li[9]/a
Lower West Side,NE,/html/body/div[1]/main/section/div[1]/section[1]/section[2]/div[2]/ul/li[10]/a
ZIP Codes,NE,/html/body/div[1]/main/section/div[1]/section[1]/section[2]/div[3]/h3
60623,NE,/html/body/div[1]/main/section/div[1]/section[1]/section[2]/div[3]/ul/li[1]/a
60804,NE,/html/body/div[1]/main/section/div[1]/section[1]/section[2]/div[3]/ul/li[2]/a
60632,NE,/html/body/div[1]/main/section/div[1]/section[1]/section[2]/div[3]/ul/li[3]/a
60624,NE,/html/body/div[1]/main/section/div[1]/section[1]/section[2]/div[3]/ul/li[4]/a
60402,NE,/html/body/div[1]/main/section/div[1]/section[1]/section[2]/div[3]/ul/li[5]/a
60644,NE,/html/body/div[1]/main/section/div[1]/section[1]/section[2]/div[3]/ul/li[6]/a
60608,NE,/html/body/div[1]/main/section/div[1]/section[1]/section[2]/div[3]/ul/li[7]/a
60651,NE,/html/body/div[1]/main/section/div[1]/section[1]/section[2]/div[3]/ul/li[8]/a
60629,NE,/html/body/div[1]/main/section/div[1]/section[1]/section[2]/div[3]/ul/li[9]/a
60638,NE,/html/body/div[1]/main/section/div[1]/section[1]/section[2]/div[3]/ul/li[10]/a
About Us,NE,/html/body/div[1]/main/section/div[1]/section[1]/footer/div[1]/a[1]
Find Office Space,NE,/html/body/div[1]/main/section/div[1]/section[1]/footer/div[1]/a[2]
Find Industrial Space,NE,/html/body/div[1]/main/section/div[1]/section[1]/footer/div[1]/a[3]
Buy a Business,NE,/html/body/div[1]/main/section/div[1]/section[1]/footer/div[1]/a[4]
Buy a Farm,NE,/html/body/div[1]/main/section/div[1]/section[1]/footer/div[1]/a[5]
Buy Commercial Properties,NE,/html/body/div[1]/main/section/div[1]/section[1]/footer/div[1]/a[6]
Equal Housing,NE,/html/body/div[1]/main/section/div[1]/section[1]/footer/div[1]/a[7]
Terms of Service,NE,/html/body/div[1]/main/section/div[1]/section[1]/footer/div[1]/a[8]
,NE,/html/body/div[1]/main/section/div[1]/section[1]/footer/div[2]/a
Baths,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[1]/div/h4
Baths,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[1]/div/select/option[1]
1+ Baths,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[1]/div/select/option[2]
2+ Baths,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[1]/div/select/option[3]
3+ Baths,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[1]/div/select/option[4]
Pet Friendly,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[1]/h4
Dog,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[1]/ul/li[1]/label
Cat,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[1]/ul/li[2]/label
Interior Amenities,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[2]/h4
Air Conditioning,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[2]/ul/li[1]/label
Unit Washer/Dryer,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[2]/ul/li[2]/label
Dishwasher,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[2]/ul/li[3]/label
Wheelchair Access,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[2]/ul/li[4]/label
Community Amenities,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[3]/h4
Parking,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[3]/ul/li[1]/label
Fitness Center,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[3]/ul/li[2]/label
Pool,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[3]/ul/li[3]/label
Elevator,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[2]/div[3]/ul/li[4]/label
Style,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[3]/div[1]/h4
Apartments,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[3]/div[1]/ul/li[1]/label
Houses,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[3]/div[1]/ul/li[2]/label
Condos,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[3]/div[1]/ul/li[3]/label
Townhomes,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[3]/div[1]/ul/li[4]/label
Specialties,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[3]/div[2]/h4
Senior,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[3]/div[2]/ul/li[1]/label
Military,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[3]/div[2]/ul/li[2]/label
Student,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[3]/div[2]/ul/li[3]/label
Corporate,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[3]/div[2]/ul/li[4]/label
Income Restricted,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[3]/div[2]/ul/li[5]/label
Rating,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[3]/div[3]/h4
Community Amenities,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[4]/div[1]/h4
Parking,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[4]/div[1]/ul/li[1]/label
Fitness Center,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[4]/div[1]/ul/li[2]/label
Pool,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[4]/div[1]/ul/li[3]/label
Elevator,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[4]/div[1]/ul/li[4]/label
Style,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[4]/div[2]/h4
Apartments,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[4]/div[2]/ul/li[1]/label
Houses,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[4]/div[2]/ul/li[2]/label
Condos,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[4]/div[2]/ul/li[3]/label
Townhomes,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[4]/div[2]/ul/li[4]/label
Specialties,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[5]/div[1]/h4
Senior,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[5]/div[1]/ul/li[1]/label
Military,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[5]/div[1]/ul/li[2]/label
Student,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[5]/div[1]/ul/li[3]/label
Corporate,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[5]/div[1]/ul/li[4]/label
Income Restricted,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[5]/div[1]/ul/li[5]/label
Rating,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[5]/div[2]/h4
Keyword Search,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[6]/div[1]/h4
Separate keywords by comma,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[6]/div[1]/p
Square Feet,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[6]/div[2]/h4
No Min,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[6]/div[2]/select[1]/option[1]
400,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[6]/div[2]/select[1]/option[2]
500,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[6]/div[2]/select[1]/option[3]
600,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[6]/div[2]/select[1]/option[4]
700,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[6]/div[2]/select[1]/option[5]
800,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[6]/div[2]/select[1]/option[6]
900,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[6]/div[2]/select[1]/option[7]
"1,000",NE,/html/body/div[1]/main/section/div[1]/section[2]/section[6]/div[2]/select[1]/option[8]
"1,100",NE,/html/body/div[1]/main/section/div[1]/section[2]/section[6]/div[2]/select[1]/option[9]
"1,200",NE,/html/body/div[1]/main/section/div[1]/section[2]/section[6]/div[2]/select[1]/option[10]
"1,300",NE,/html/body/div[1]/main/section/div[1]/section[2]/section[6]/div[2]/select[1]/option[11]
"1,400",NE,/html/body/div[1]/main/section/div[1]/section[2]/section[6]/div[2]/select[1]/option[12]
"1,500",NE,/html/body/div[1]/main/section/div[1]/section[2]/section[6]/div[2]/select[1]/option[13]
"1,600",NE,/html/body/div[1]/main/section/div[1]/section[2]/section[6]/div[2]/select[1]/option[14]
"1,700",NE,/html/body/div[1]/main/section/div[1]/section[2]/section[6]/div[2]/select[1]/option[15]
"1,800",NE,/html/body/div[1]/main/section/div[1]/section[2]/section[6]/div[2]/select[1]/option[16]
"1,900",NE,/html/body/div[1]/main/section/div[1]/section[2]/section[6]/div[2]/select[1]/option[17]
"2,000",NE,/html/body/div[1]/main/section/div[1]/section[2]/section[6]/div[2]/select[1]/option[18]
"2,500",NE,/html/body/div[1]/main/section/div[1]/section[2]/section[6]/div[2]/select[1]/option[19]
"3,000",NE,/html/body/div[1]/main/section/div[1]/section[2]/section[6]/div[2]/select[1]/option[20]
"3,500",NE,/html/body/div[1]/main/section/div[1]/section[2]/section[6]/div[2]/select[1]/option[21]
"4,000",NE,/html/body/div[1]/main/section/div[1]/section[2]/section[6]/div[2]/select[1]/option[22]
"4,500",NE,/html/body/div[1]/main/section/div[1]/section[2]/section[6]/div[2]/select[1]/option[23]
to,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[6]/div[2]/span
No Max,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[6]/div[2]/select[2]/option[1]
400,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[6]/div[2]/select[2]/option[2]
500,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[6]/div[2]/select[2]/option[3]
600,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[6]/div[2]/select[2]/option[4]
700,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[6]/div[2]/select[2]/option[5]
800,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[6]/div[2]/select[2]/option[6]
900,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[6]/div[2]/select[2]/option[7]
"1,000",NE,/html/body/div[1]/main/section/div[1]/section[2]/section[6]/div[2]/select[2]/option[8]
"1,100",NE,/html/body/div[1]/main/section/div[1]/section[2]/section[6]/div[2]/select[2]/option[9]
"1,200",NE,/html/body/div[1]/main/section/div[1]/section[2]/section[6]/div[2]/select[2]/option[10]
"1,300",NE,/html/body/div[1]/main/section/div[1]/section[2]/section[6]/div[2]/select[2]/option[11]
"1,400",NE,/html/body/div[1]/main/section/div[1]/section[2]/section[6]/div[2]/select[2]/option[12]
"1,500",NE,/html/body/div[1]/main/section/div[1]/section[2]/section[6]/div[2]/select[2]/option[13]
"1,600",NE,/html/body/div[1]/main/section/div[1]/section[2]/section[6]/div[2]/select[2]/option[14]
"1,700",NE,/html/body/div[1]/main/section/div[1]/section[2]/section[6]/div[2]/select[2]/option[15]
"1,800",NE,/html/body/div[1]/main/section/div[1]/section[2]/section[6]/div[2]/select[2]/option[16]
"1,900",NE,/html/body/div[1]/main/section/div[1]/section[2]/section[6]/div[2]/select[2]/option[17]
"2,000",NE,/html/body/div[1]/main/section/div[1]/section[2]/section[6]/div[2]/select[2]/option[18]
"2,500",NE,/html/body/div[1]/main/section/div[1]/section[2]/section[6]/div[2]/select[2]/option[19]
"3,000",NE,/html/body/div[1]/main/section/div[1]/section[2]/section[6]/div[2]/select[2]/option[20]
"3,500",NE,/html/body/div[1]/main/section/div[1]/section[2]/section[6]/div[2]/select[2]/option[21]
"4,000",NE,/html/body/div[1]/main/section/div[1]/section[2]/section[6]/div[2]/select[2]/option[22]
"4,500",NE,/html/body/div[1]/main/section/div[1]/section[2]/section[6]/div[2]/select[2]/option[23]
Plan Commute,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[7]/div/button
Sort,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[8]/div/select/option[1]
Rent (lo),NE,/html/body/div[1]/main/section/div[1]/section[2]/section[8]/div/select/option[2]
Rent (hi),NE,/html/body/div[1]/main/section/div[1]/section[2]/section[8]/div/select/option[3]
Clear,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[8]/div/button[3]
Done,NE,/html/body/div[1]/main/section/div[1]/section[2]/section[8]/div/button[4]
Discover rentals near work and play,NE,/html/body/div[1]/main/section/div[1]/section[3]/h2
